"id","mbusdevice","meter","timestamp","reading","device_type"
"12107","2.8101541006086E+16"," KA6U001660326812","2020-07-11 01:00:00","12690.025","3"
"12108","2.8101541006086E+16"," KA6U001660326812","2020-07-11 02:00:00","12690.027","3"
"12108","2.8101541006086E+16"," KA6U001660326812","2020-07-11 02:00:00","12690.027","3"
"12109","2.8101541006086E+16"," KA6U001660326812","2020-07-11 03:00:00","12690.027","3"
"12109","2.8101541006086E+16"," KA6U001660326812","2020-07-11 03:00:00","12690.027","3"
"12110","2.8101541006086E+16"," KA6U001660326812","2020-07-11 04:00:00","12690.027","3"
"12110","2.8101541006086E+16"," KA6U001660326812","2020-07-11 04:00:00","12690.027","3"
"12111","2.8101541006086E+16"," KA6U001660326812","2020-07-11 05:00:00","12690.032","3"
"12111","2.8101541006086E+16"," KA6U001660326812","2020-07-11 05:00:00","12690.032","3"
"12112","2.8101541006086E+16"," KA6U001660326812","2020-07-11 06:00:00","12690.036","3"
"12112","2.8101541006086E+16"," KA6U001660326812","2020-07-11 06:00:00","12690.036","3"
"12113","2.8101541006086E+16"," KA6U001660326812","2020-07-11 07:00:00","12690.036","3"
"12113","2.8101541006086E+16"," KA6U001660326812","2020-07-11 07:00:00","12690.036","3"
"12114","2.8101541006086E+16"," KA6U001660326812","2020-07-11 08:00:00","12690.041","3"
"12114","2.8101541006086E+16"," KA6U001660326812","2020-07-11 08:00:00","12690.041","3"
"12115","2.8101541006086E+16"," KA6U001660326812","2020-07-11 09:00:00","12690.045","3"
"12115","2.8101541006086E+16"," KA6U001660326812","2020-07-11 09:00:00","12690.045","3"
"12116","2.8101541006086E+16"," KA6U001660326812","2020-07-11 10:00:00","12690.289","3"
"12116","2.8101541006086E+16"," KA6U001660326812","2020-07-11 10:00:00","12690.289","3"
"12117","2.8101541006086E+16"," KA6U001660326812","2020-07-11 11:00:00","12690.509","3"
"12117","2.8101541006086E+16"," KA6U001660326812","2020-07-11 11:00:00","12690.509","3"
"12118","2.8101541006086E+16"," KA6U001660326812","2020-07-11 12:00:00","12690.601","3"
"12118","2.8101541006086E+16"," KA6U001660326812","2020-07-11 12:00:00","12690.601","3"
"12119","2.8101541006086E+16"," KA6U001660326812","2020-07-11 13:00:00","12690.612","3"
"12119","2.8101541006086E+16"," KA6U001660326812","2020-07-11 13:00:00","12690.612","3"
"12120","2.8101541006086E+16"," KA6U001660326812","2020-07-11 14:00:00","12690.612","3"
"12120","2.8101541006086E+16"," KA6U001660326812","2020-07-11 14:00:00","12690.612","3"
"12121","2.8101541006086E+16"," KA6U001660326812","2020-07-11 15:00:00","12690.863","3"
"12121","2.8101541006086E+16"," KA6U001660326812","2020-07-11 15:00:00","12690.863","3"
"12122","2.8101541006086E+16"," KA6U001660326812","2020-07-11 16:00:00","12690.863","3"
"12122","2.8101541006086E+16"," KA6U001660326812","2020-07-11 16:00:00","12690.863","3"
"12123","2.8101541006086E+16"," KA6U001660326812","2020-07-11 17:00:00","12690.863","3"
"12123","2.8101541006086E+16"," KA6U001660326812","2020-07-11 17:00:00","12690.863","3"
"12124","2.8101541006086E+16"," KA6U001660326812","2020-07-11 18:00:00","12690.873","3"
"12124","2.8101541006086E+16"," KA6U001660326812","2020-07-11 18:00:00","12690.873","3"
"12125","2.8101541006086E+16"," KA6U001660326812","2020-07-11 19:00:00","12690.879","3"
"12125","2.8101541006086E+16"," KA6U001660326812","2020-07-11 19:00:00","12690.879","3"
"12126","2.8101541006086E+16"," KA6U001660326812","2020-07-11 20:00:00","12690.882","3"
"12126","2.8101541006086E+16"," KA6U001660326812","2020-07-11 20:00:00","12690.882","3"
"12127","2.8101541006086E+16"," KA6U001660326812","2020-07-11 21:00:00","12690.882","3"
"12127","2.8101541006086E+16"," KA6U001660326812","2020-07-11 21:00:00","12690.882","3"
"12128","2.8101541006086E+16"," KA6U001660326812","2020-07-11 22:00:00","12690.886","3"
"12128","2.8101541006086E+16"," KA6U001660326812","2020-07-11 22:00:00","12690.886","3"
"12129","2.8101541006086E+16"," KA6U001660326812","2020-07-11 23:00:00","12691.341","3"
"12129","2.8101541006086E+16"," KA6U001660326812","2020-07-11 23:00:00","12691.341","3"
"12130","2.8101541006086E+16"," KA6U001660326812","2020-07-12 00:00:00","12691.341","3"
"12130","2.8101541006086E+16"," KA6U001660326812","2020-07-12 00:00:00","12691.341","3"
"12131","2.8101541006086E+16"," KA6U001660326812","2020-07-12 01:00:00","12691.343","3"
"12131","2.8101541006086E+16"," KA6U001660326812","2020-07-12 01:00:00","12691.343","3"
"12132","2.8101541006086E+16"," KA6U001660326812","2020-07-12 02:00:00","12691.343","3"
"12132","2.8101541006086E+16"," KA6U001660326812","2020-07-12 02:00:00","12691.343","3"
"12133","2.8101541006086E+16"," KA6U001660326812","2020-07-12 03:00:00","12691.348","3"
"12133","2.8101541006086E+16"," KA6U001660326812","2020-07-12 03:00:00","12691.348","3"
"12134","2.8101541006086E+16"," KA6U001660326812","2020-07-12 04:00:00","12691.348","3"
"12134","2.8101541006086E+16"," KA6U001660326812","2020-07-12 04:00:00","12691.348","3"
"12135","2.8101541006086E+16"," KA6U001660326812","2020-07-12 05:00:00","12691.352","3"
"12135","2.8101541006086E+16"," KA6U001660326812","2020-07-12 05:00:00","12691.352","3"
"12136","2.8101541006086E+16"," KA6U001660326812","2020-07-12 06:00:00","12691.357","3"
"12136","2.8101541006086E+16"," KA6U001660326812","2020-07-12 06:00:00","12691.357","3"
"12137","2.8101541006086E+16"," KA6U001660326812","2020-07-12 07:00:00","12691.379","3"
"12137","2.8101541006086E+16"," KA6U001660326812","2020-07-12 07:00:00","12691.379","3"
"12138","2.8101541006086E+16"," KA6U001660326812","2020-07-12 08:00:00","12691.379","3"
"12138","2.8101541006086E+16"," KA6U001660326812","2020-07-12 08:00:00","12691.379","3"
"12139","2.8101541006086E+16"," KA6U001660326812","2020-07-12 09:00:00","12691.614","3"
"12139","2.8101541006086E+16"," KA6U001660326812","2020-07-12 09:00:00","12691.614","3"
"12140","2.8101541006086E+16"," KA6U001660326812","2020-07-12 10:00:00","12691.731","3"
"12140","2.8101541006086E+16"," KA6U001660326812","2020-07-12 10:00:00","12691.731","3"
"12141","2.8101541006086E+16"," KA6U001660326812","2020-07-12 11:00:00","12691.797","3"
"12141","2.8101541006086E+16"," KA6U001660326812","2020-07-12 11:00:00","12691.797","3"
"12142","2.8101541006086E+16"," KA6U001660326812","2020-07-12 12:00:00","12691.817","3"
"12142","2.8101541006086E+16"," KA6U001660326812","2020-07-12 12:00:00","12691.817","3"
"12143","2.8101541006086E+16"," KA6U001660326812","2020-07-12 13:00:00","12691.817","3"
"12143","2.8101541006086E+16"," KA6U001660326812","2020-07-12 13:00:00","12691.817","3"
"12144","2.8101541006086E+16"," KA6U001660326812","2020-07-12 14:00:00","12691.819","3"
"12144","2.8101541006086E+16"," KA6U001660326812","2020-07-12 14:00:00","12691.819","3"
"12145","2.8101541006086E+16"," KA6U001660326812","2020-07-12 15:00:00","12691.823","3"
"12145","2.8101541006086E+16"," KA6U001660326812","2020-07-12 15:00:00","12691.823","3"
"12146","2.8101541006086E+16"," KA6U001660326812","2020-07-12 16:00:00","12691.872","3"
"12146","2.8101541006086E+16"," KA6U001660326812","2020-07-12 16:00:00","12691.872","3"
"12147","2.8101541006086E+16"," KA6U001660326812","2020-07-12 17:00:00","12691.872","3"
"12147","2.8101541006086E+16"," KA6U001660326812","2020-07-12 17:00:00","12691.872","3"
"12148","2.8101541006086E+16"," KA6U001660326812","2020-07-12 18:00:00","12691.872","3"
"12148","2.8101541006086E+16"," KA6U001660326812","2020-07-12 18:00:00","12691.872","3"
